ID,Name,Gender,Nationality,Date of Birth,Visa Type,Visa Issue Date,Visa Expiry Date,University Degree,Occupation,Marital Status,Employment Status,Employer Name,Annual Income (KWD),Date of Entry to Kuwait,Type of Work,Number of Dependents,Residency Status,Visa Sponsor,Last Entry Date,Previous Visa Type
1.98003E+11,Hussein Alkhateeb,Male,Non-Kuwaiti,9/12/1981,Work Visa,11/24/2020,6/8/2026,Yes,"Surveyor, rural practice",Widowed,Employed,"Woods, Sanchez and Holt",30436,4/15/2019,Private,5,Permanent Resident,Horn-Juarez,12/30/2019,None
1.99102E+11,Salem Alshatti,Male,Non-Kuwaiti,1/19/1991,Work Visa,7/23/2023,8/30/2025,Yes,Advertising account planner,Widowed,Unemployed,,0,2/4/2023,Private,5,Temporary Resident,Gallegos-Greer,6/27/2021,Residency Visa
1.9791E+11,Jaber Alfailakawi,Male,Kuwaiti,10/19/1973,Work Visa,5/3/2023,6/11/2027,Yes,Higher education lecturer,Married,Retired,,0,7/1/2019,Private,5,Permanent Resident,Sheppard-Morse,10/16/2019,Residency Visa
1.97411E+11,Fatma Almutairi,Female,Kuwaiti,5/4/1984,Work Visa,9/15/2021,1/14/2025,Yes,Armed forces operational officer,Married,Employed,Williams Group,46028,6/5/2017,Private,3,Visitor,"Mitchell, Jones and Walters",11/10/2022,None
1.96712E+11,Nasser Alhajeri,Male,Kuwaiti,7/15/1981,Student Visa,1/14/2021,1/30/2026,Yes,Advertising account executive,Married,Retired,,0,4/24/2020,Public,0,Visitor,"Hess, Hernandez and Reyes",12/10/2023,Work Visa
1.98805E+11,Khalid Almansoori,Male,Kuwaiti,3/18/2001,Residency Visa,2/4/2023,11/14/2024,Yes,Music therapist,Divorced,Employed,Cox-Tanner,35114,11/29/2017,Public,0,Visitor,"Tapia, Solis and Ray",2/19/2021,None
1.97801E+11,Jana Alfailakawi,Female,Non-Kuwaiti,3/3/1995,Residency Visa,1/23/2022,8/22/2026,No,Sub,Married,Unemployed,,0,6/28/2016,Private,3,Temporary Resident,Reyes LLC,11/4/2023,Tourist Visa
1.97711E+11,Mariam Alajmi,Female,Kuwaiti,6/24/1959,Residency Visa,3/2/2020,12/23/2025,Yes,Web designer,Single,Unemployed,,0,12/6/2019,Private,4,Visitor,Perry Ltd,10/10/2019,Residency Visa
1.99801E+11,Nour Alshatti,Female,Non-Kuwaiti,11/29/1983,Work Visa,4/3/2024,10/19/2026,No,"Surveyor, planning and development",Single,Retired,,0,12/18/2017,Public,4,Visitor,"King, Allen and Torres",10/25/2019,Tourist Visa
1.96902E+11,Huda Alenezi,Female,Kuwaiti,8/8/1981,Student Visa,7/31/2020,3/27/2026,Yes,Customer service manager,Widowed,Retired,,0,10/13/2015,Public,4,Permanent Resident,"Green, Wilcox and Sanchez",5/31/2023,None
1.97912E+11,Hessa Alsaad,Female,Non-Kuwaiti,2/27/1997,Work Visa,3/5/2020,3/2/2026,Yes,Ranger/warden,Widowed,Unemployed,,0,11/5/2018,Private,0,Temporary Resident,Whitaker-King,12/3/2023,Student Visa
1.96504E+11,Zainab Alkhateeb,Female,Non-Kuwaiti,12/4/1988,Student Visa,6/18/2023,12/26/2024,Yes,Chief Marketing Officer,Divorced,Unemployed,,0,10/19/2023,Private,0,Permanent Resident,"Ward, Nguyen and Terrell",7/15/2020,Tourist Visa
2.00006E+11,Dalal Albloushi,Female,Kuwaiti,6/14/1972,Residency Visa,1/13/2023,10/29/2026,No,"Chemist, analytical",Widowed,Self-Employed,,34375,3/19/2021,Public,4,Temporary Resident,"Bass, Carter and Strickland",4/26/2021,Tourist Visa
1.96109E+11,Khadija Almansoori,Female,Non-Kuwaiti,9/1/1989,Student Visa,9/16/2021,3/18/2027,No,"Teacher, primary school",Divorced,Unemployed,,0,4/29/2021,Private,4,Permanent Resident,Jones-Fields,7/17/2023,Work Visa
1.98505E+11,Laila Alhaddad,Female,Non-Kuwaiti,11/21/1986,Work Visa,9/28/2021,7/22/2024,Yes,Artist,Widowed,Unemployed,,0,5/5/2018,Public,4,Permanent Resident,"Anderson, Perez and Clark",3/1/2023,None
1.97506E+11,Ahmad Almutairi,Male,Kuwaiti,1/26/1997,Work Visa,10/20/2022,4/26/2025,No,Osteopath,Widowed,Self-Employed,,36847,5/9/2015,Public,3,Permanent Resident,Welch-Flores,12/21/2020,Work Visa
1.97007E+11,Fahad Almubarak,Male,Kuwaiti,9/13/1997,Student Visa,9/15/2023,4/21/2026,No,"Engineer, land",Widowed,Unemployed,,0,4/8/2018,Private,5,Permanent Resident,Lee-Hanna,10/18/2022,Student Visa
1.96301E+11,Dalal Albloushi,Female,Non-Kuwaiti,1/30/1980,Residency Visa,12/4/2020,4/15/2027,No,Firefighter,Divorced,Retired,,0,5/1/2016,Private,0,Permanent Resident,Cordova PLC,1/11/2023,Tourist Visa
1.97305E+11,Nasser Alhajeri,Male,Non-Kuwaiti,11/7/1987,Student Visa,5/22/2020,4/12/2026,Yes,Fashion designer,Single,Self-Employed,,6733,7/2/2015,Public,2,Temporary Resident,"Galvan, Solis and Brown",3/9/2021,Work Visa
1.98505E+11,Ali Alshammari,Male,Kuwaiti,9/20/1987,Tourist Visa,3/6/2024,1/9/2026,No,Academic librarian,Single,Self-Employed,,46455,9/25/2015,Public,1,Permanent Resident,Sims Ltd,12/14/2021,Residency Visa
1.9621E+11,Zainab Alkhateeb,Female,Kuwaiti,1/30/1991,Student Visa,9/6/2023,9/11/2024,No,"Buyer, industrial",Divorced,Self-Employed,,38144,5/18/2023,Public,3,Temporary Resident,Sherman-Fletcher,2/4/2023,Residency Visa
1.99803E+11,Huda Alenezi,Female,Kuwaiti,7/9/1971,Tourist Visa,8/9/2022,10/19/2024,Yes,Chief of Staff,Divorced,Retired,,0,3/29/2017,Private,5,Visitor,Duarte Inc,8/10/2020,Work Visa
1.99912E+11,Jaber Alfailakawi,Male,Kuwaiti,6/2/1969,Tourist Visa,4/28/2022,2/23/2027,Yes,Engineering geologist,Single,Unemployed,,0,3/26/2024,Private,4,Permanent Resident,Wiley-Barnes,11/29/2019,Student Visa
1.97911E+11,Aisha Alshammari,Female,Non-Kuwaiti,3/26/1991,Work Visa,4/24/2023,3/25/2025,Yes,"Engineer, manufacturing systems",Widowed,Retired,,0,5/4/2024,Private,5,Permanent Resident,"Kelly, Burke and Hernandez",7/21/2020,Student Visa
1.96409E+11,Nour Alshatti,Female,Kuwaiti,1/6/1962,Work Visa,5/14/2022,1/23/2026,Yes,Printmaker,Widowed,Retired,,0,3/22/2021,Public,2,Permanent Resident,Shelton Ltd,10/25/2019,None
1.97705E+11,Aisha Alshammari,Female,Kuwaiti,8/14/1971,Student Visa,4/4/2023,4/26/2025,No,Meteorologist,Divorced,Unemployed,,0,8/26/2017,Private,4,Visitor,Webb Ltd,1/18/2024,None
1.99605E+11,Yousef Alhaddad,Male,Non-Kuwaiti,6/15/1961,Tourist Visa,4/24/2021,7/2/2026,No,Solicitor,Divorced,Retired,,0,5/19/2020,Public,4,Visitor,Schneider-Vega,8/2/2022,Student Visa
1.97412E+11,Aisha Alshammari,Female,Kuwaiti,4/8/1992,Tourist Visa,1/23/2021,10/16/2025,Yes,"Librarian, academic",Widowed,Self-Employed,,12964,8/24/2018,Private,0,Permanent Resident,Peterson PLC,8/9/2023,Residency Visa
1.99305E+11,Reem Alotaibi,Female,Non-Kuwaiti,8/23/1958,Tourist Visa,2/21/2020,3/5/2027,No,Magazine features editor,Married,Unemployed,,0,3/14/2016,Public,0,Temporary Resident,"Anderson, Daniel and Ramirez",12/13/2023,Residency Visa
1.99102E+11,Abdulaziz Almutawa,Male,Kuwaiti,5/29/1969,Tourist Visa,8/1/2020,8/11/2026,No,Travel agency manager,Single,Employed,"Hicks, Gamble and Beck",46127,7/28/2023,Private,1,Visitor,"French, Barnett and Adams",7/29/2020,Residency Visa
1.98604E+11,Nour Alshatti,Female,Kuwaiti,8/29/1965,Tourist Visa,6/21/2021,5/1/2027,No,Administrator,Widowed,Employed,Shaffer-Brady,32638,12/31/2020,Public,3,Temporary Resident,"Morris, Reynolds and Russell",8/24/2023,Tourist Visa
2.00311E+11,Ali Alshammari,Male,Kuwaiti,9/3/1969,Work Visa,5/11/2020,11/19/2025,No,"Presenter, broadcasting",Single,Retired,,0,10/19/2023,Public,4,Temporary Resident,Schmitt Ltd,1/23/2020,Student Visa
1.97706E+11,Amina Alhajeri,Female,Non-Kuwaiti,11/23/1993,Residency Visa,9/13/2022,10/28/2025,Yes,Neurosurgeon,Divorced,Self-Employed,,6542,1/1/2020,Public,1,Visitor,Arnold-Clark,5/16/2021,Student Visa
1.98811E+11,Hamad Alajmi,Male,Kuwaiti,12/20/1972,Residency Visa,2/5/2023,5/1/2027,Yes,Museum education officer,Widowed,Unemployed,,0,7/12/2019,Private,5,Permanent Resident,Berry Inc,11/10/2021,Work Visa
1.97309E+11,Sara Alrashidi,Female,Non-Kuwaiti,11/18/2004,Tourist Visa,7/4/2024,12/26/2024,No,"Therapist, horticultural",Married,Employed,"Smith, Stephenson and Joseph",43305,10/2/2017,Public,3,Visitor,Johnson Inc,1/30/2023,None
1.96612E+11,Yousef Alhaddad,Male,Non-Kuwaiti,3/8/1966,Student Visa,12/23/2023,2/6/2026,Yes,Radio broadcast assistant,Married,Employed,Peters PLC,39883,10/10/2014,Private,1,Visitor,Werner-Spencer,1/2/2022,None
1.9791E+11,Mohammed Alenezi,Male,Non-Kuwaiti,4/8/2005,Residency Visa,9/16/2023,4/17/2025,No,Pension scheme manager,Divorced,Retired,,0,2/10/2015,Private,5,Temporary Resident,Miller Inc,3/27/2021,Residency Visa
1.96101E+11,Sara Alrashidi,Female,Non-Kuwaiti,10/25/1966,Work Visa,9/21/2021,8/28/2026,Yes,"Journalist, newspaper",Divorced,Retired,,0,10/7/2022,Public,5,Temporary Resident,Allen Group,12/7/2020,Work Visa
1.99507E+11,Huda Alenezi,Female,Non-Kuwaiti,9/9/1987,Residency Visa,5/31/2023,9/16/2024,Yes,"Designer, blown glass/stained glass",Divorced,Unemployed,,0,8/11/2015,Public,4,Permanent Resident,Reeves-Bowen,6/2/2023,None
1.99202E+11,Mohammed Alenezi,Male,Kuwaiti,6/1/1971,Residency Visa,7/7/2020,7/16/2027,Yes,Actor,Divorced,Unemployed,,0,8/4/2015,Public,2,Permanent Resident,"Mcconnell, Braun and Newman",8/2/2023,Tourist Visa
1.97812E+11,Laila Alhaddad,Female,Non-Kuwaiti,7/5/1994,Work Visa,1/14/2023,7/3/2026,Yes,"Engineer, water",Married,Unemployed,,0,9/14/2021,Public,2,Visitor,Walsh-Patterson,4/10/2022,Residency Visa
1.96305E+11,Mubarak Albloushi,Male,Kuwaiti,1/6/1960,Tourist Visa,4/13/2024,5/23/2026,No,"Engineer, manufacturing systems",Married,Unemployed,,0,1/1/2015,Private,2,Permanent Resident,Stokes LLC,4/20/2023,Residency Visa
1.9831E+11,Laila Alhaddad,Female,Kuwaiti,7/11/1969,Work Visa,4/7/2023,9/11/2025,No,Operational investment banker,Widowed,Self-Employed,,29262,12/13/2021,Public,5,Permanent Resident,Zimmerman-Stokes,7/11/2022,Residency Visa
2.00209E+11,Salem Alshatti,Male,Kuwaiti,4/6/1984,Work Visa,11/24/2023,2/15/2026,Yes,Occupational psychologist,Married,Employed,Jones-Martin,25069,7/30/2023,Public,0,Visitor,"Ayala, Cooper and Lewis",9/25/2023,Tourist Visa
1.9881E+11,Fatma Almutairi,Female,Kuwaiti,6/25/1969,Student Visa,6/4/2023,5/20/2025,No,"Conservator, furniture",Married,Retired,,0,5/6/2019,Public,0,Permanent Resident,Cameron and Sons,12/3/2020,None
1.99704E+11,Yousef Alhaddad,Male,Non-Kuwaiti,8/28/1966,Student Visa,2/26/2022,8/1/2024,Yes,Recruitment consultant,Single,Employed,Duran Group,26869,11/10/2021,Private,0,Temporary Resident,Williams Ltd,7/7/2024,Tourist Visa
1.97802E+11,Nasser Alhajeri,Male,Kuwaiti,3/13/1987,Student Visa,12/8/2020,2/21/2026,Yes,"Geologist, engineering",Single,Retired,,0,11/18/2014,Private,1,Permanent Resident,"Schmidt, Moore and Moss",8/23/2021,None
1.98606E+11,Nasser Alhajeri,Male,Kuwaiti,5/18/1981,Tourist Visa,6/24/2021,8/9/2025,No,"Surveyor, planning and development",Single,Retired,,0,10/24/2015,Private,4,Temporary Resident,Garcia and Sons,7/31/2022,None
1.98903E+11,Jana Alfailakawi,Female,Non-Kuwaiti,6/25/1993,Tourist Visa,6/9/2022,2/24/2027,Yes,Special educational needs teacher,Single,Unemployed,,0,11/20/2017,Private,4,Temporary Resident,Nunez-Ellis,9/3/2019,Tourist Visa
1.97401E+11,Laila Alhaddad,Female,Kuwaiti,11/21/1973,Student Visa,6/16/2021,10/21/2026,Yes,Armed forces operational officer,Single,Employed,Jones-Clark,32340,9/1/2021,Public,0,Permanent Resident,Taylor-Browning,2/15/2020,Residency Visa
2.00208E+11,Amina Alhajeri,Female,Non-Kuwaiti,7/11/2004,Tourist Visa,6/11/2023,1/17/2025,Yes,Pension scheme manager,Married,Self-Employed,,8651,4/21/2018,Private,3,Permanent Resident,Williams-Thompson,4/17/2024,Residency Visa
1.9761E+11,Mubarak Albloushi,Male,Kuwaiti,8/28/1989,Student Visa,3/10/2022,6/6/2025,No,"Journalist, broadcasting",Widowed,Self-Employed,,8232,6/20/2022,Public,0,Permanent Resident,Jackson-Conley,7/28/2019,Student Visa
1.96204E+11,Mohammed Alenezi,Male,Non-Kuwaiti,8/12/1962,Residency Visa,3/8/2021,3/9/2026,No,Energy engineer,Divorced,Unemployed,,0,4/28/2024,Public,2,Permanent Resident,Fleming-Randolph,9/6/2023,Tourist Visa
1.97604E+11,Abdulaziz Almutawa,Male,Kuwaiti,2/14/1966,Work Visa,9/7/2020,11/12/2025,No,Adult guidance worker,Single,Unemployed,,0,7/24/2015,Private,0,Temporary Resident,Rosario Inc,1/3/2023,Work Visa
1.96709E+11,Zainab Alkhateeb,Female,Non-Kuwaiti,1/9/1966,Tourist Visa,8/24/2022,4/12/2025,No,Patent examiner,Married,Retired,,0,12/31/2014,Public,2,Temporary Resident,Bailey-Mercado,4/7/2020,Residency Visa
1.97105E+11,Mariam Alajmi,Female,Kuwaiti,2/8/1972,Student Visa,9/13/2023,9/6/2024,No,IT trainer,Widowed,Employed,"Guerra, Moore and Butler",24720,10/7/2021,Public,2,Visitor,Jackson and Sons,3/2/2020,Residency Visa
1.96004E+11,Laila Alhaddad,Female,Kuwaiti,4/16/1994,Student Visa,8/1/2022,5/4/2026,No,"Editor, magazine features",Married,Employed,Coffey-Suarez,14845,10/19/2014,Private,2,Temporary Resident,Woodward LLC,1/1/2023,Work Visa
1.99403E+11,Saad Alotaibi,Male,Non-Kuwaiti,9/19/1965,Work Visa,9/11/2023,3/4/2027,Yes,Commercial art gallery manager,Single,Employed,"Edwards, Smith and Velazquez",23195,2/9/2018,Public,3,Temporary Resident,Huff Ltd,9/24/2019,Work Visa
1.97405E+11,Laila Alhaddad,Female,Kuwaiti,8/21/1965,Residency Visa,1/9/2020,2/21/2026,Yes,Financial controller,Divorced,Unemployed,,0,7/22/2020,Public,5,Visitor,"Raymond, Hall and Hancock",6/1/2023,Residency Visa
1.96311E+11,Khalid Almansoori,Male,Kuwaiti,10/16/1996,Work Visa,3/26/2024,3/6/2027,No,"Investment banker, corporate",Divorced,Self-Employed,,37080,5/28/2018,Private,0,Permanent Resident,Aguilar LLC,5/27/2022,Tourist Visa
1.97807E+11,Zainab Alkhateeb,Female,Kuwaiti,5/12/1964,Tourist Visa,9/27/2021,7/3/2026,Yes,Nutritional therapist,Widowed,Retired,,0,7/6/2022,Public,4,Visitor,"Hammond, Howard and Fox",11/27/2021,Tourist Visa
2.00001E+11,Dalal Albloushi,Female,Non-Kuwaiti,8/29/2000,Work Visa,6/14/2024,4/24/2025,Yes,"Investment banker, operational",Married,Retired,,0,1/11/2020,Public,2,Temporary Resident,Frye LLC,5/10/2021,None
1.97409E+11,Fahad Almubarak,Male,Non-Kuwaiti,12/13/1963,Student Visa,6/1/2022,1/7/2027,No,Investment analyst,Single,Retired,,0,3/4/2018,Public,5,Temporary Resident,Lewis Ltd,5/13/2023,Student Visa
1.9681E+11,Fatma Almutairi,Female,Non-Kuwaiti,3/13/1959,Tourist Visa,9/22/2021,4/14/2026,No,"Education officer, museum",Single,Unemployed,,0,7/29/2021,Private,4,Temporary Resident,Gardner Ltd,7/18/2020,Tourist Visa
2.00203E+11,Hussein Alkhateeb,Male,Non-Kuwaiti,10/19/1970,Residency Visa,2/11/2020,10/24/2025,Yes,"Engineer, broadcasting (operations)",Widowed,Employed,"Castillo, Howard and Aguilar",27026,2/28/2023,Public,2,Permanent Resident,"Clark, Thomas and Hall",10/22/2020,Tourist Visa
1.96211E+11,Munira Almutawa,Female,Non-Kuwaiti,11/13/1975,Work Visa,5/19/2024,5/21/2025,Yes,Theatre manager,Single,Self-Employed,,18392,4/6/2022,Public,4,Permanent Resident,"Flores, Murphy and White",4/9/2023,Tourist Visa
1.99504E+11,Abdullah Alrashidi,Male,Non-Kuwaiti,9/16/1989,Work Visa,8/13/2022,12/10/2026,Yes,Fish farm manager,Divorced,Self-Employed,,44419,4/3/2023,Private,2,Visitor,Cook and Sons,8/27/2019,Residency Visa
1.96704E+11,Dalal Albloushi,Female,Kuwaiti,1/24/1998,Work Visa,10/29/2020,5/14/2027,No,Mining engineer,Married,Retired,,0,12/28/2022,Private,2,Permanent Resident,"Day, Tapia and Greer",6/5/2023,Work Visa
1.96903E+11,Nour Alshatti,Female,Kuwaiti,4/5/1994,Student Visa,6/17/2023,9/10/2025,No,Clinical embryologist,Married,Unemployed,,0,3/19/2023,Private,0,Temporary Resident,Hayes PLC,10/20/2019,Work Visa
1.99005E+11,Aisha Alshammari,Female,Non-Kuwaiti,7/1/1968,Work Visa,1/30/2023,1/8/2026,No,Musician,Widowed,Unemployed,,0,1/31/2015,Private,4,Visitor,Gordon-English,5/9/2020,Student Visa
1.97206E+11,Hind Almubarak,Female,Kuwaiti,8/5/1979,Student Visa,4/2/2023,4/9/2027,No,"Therapist, art",Married,Self-Employed,,19852,12/26/2018,Public,1,Visitor,"Reid, Harris and Underwood",1/11/2022,Tourist Visa
1.98908E+11,Khadija Almansoori,Female,Kuwaiti,4/22/2003,Residency Visa,2/10/2023,2/20/2027,No,"Surveyor, mining",Married,Self-Employed,,42602,9/30/2018,Public,1,Visitor,"Cohen, Jensen and Kennedy",5/20/2024,Residency Visa
1.99204E+11,Fahad Almubarak,Male,Kuwaiti,7/14/1978,Student Visa,4/3/2023,11/19/2025,Yes,"Therapist, occupational",Single,Retired,,0,2/10/2017,Private,5,Temporary Resident,Walker-Diaz,2/7/2020,Tourist Visa
1.98405E+11,Laila Alhaddad,Female,Kuwaiti,5/15/1997,Student Visa,10/15/2021,2/25/2026,No,Firefighter,Widowed,Retired,,0,4/16/2016,Public,2,Temporary Resident,Barton PLC,10/23/2022,Tourist Visa
2.00105E+11,Reem Alotaibi,Female,Non-Kuwaiti,12/21/1996,Tourist Visa,8/29/2022,2/10/2027,No,Hydrographic surveyor,Married,Self-Employed,,42415,9/18/2015,Private,2,Temporary Resident,Elliott PLC,5/21/2021,Residency Visa
1.98707E+11,Ali Alshammari,Male,Kuwaiti,3/8/2000,Tourist Visa,1/25/2020,2/10/2027,Yes,Actuary,Married,Retired,,0,5/24/2017,Public,1,Temporary Resident,Wade Group,1/20/2022,Tourist Visa
1.9731E+11,Amina Alhajeri,Female,Kuwaiti,9/20/1973,Tourist Visa,7/1/2020,7/16/2027,Yes,"Education officer, museum",Single,Retired,,0,12/19/2020,Private,3,Permanent Resident,Hickman-White,5/7/2020,Student Visa
1.99609E+11,Laila Alhaddad,Female,Non-Kuwaiti,6/21/1980,Work Visa,11/13/2020,1/11/2027,No,Theatre manager,Widowed,Unemployed,,0,8/15/2017,Private,2,Temporary Resident,King Ltd,3/23/2022,Tourist Visa
2.00208E+11,Ali Alshammari,Male,Kuwaiti,6/24/1977,Residency Visa,4/13/2024,5/4/2026,Yes,Illustrator,Widowed,Retired,,0,11/18/2022,Private,0,Temporary Resident,Rivas-Kim,11/2/2023,None
1.9861E+11,Mariam Alajmi,Female,Non-Kuwaiti,6/15/1967,Tourist Visa,7/20/2023,1/13/2025,Yes,Medical illustrator,Single,Retired,,0,7/7/2016,Public,5,Permanent Resident,Golden-King,3/19/2020,Residency Visa
1.96101E+11,Aisha Alshammari,Female,Non-Kuwaiti,12/7/2001,Student Visa,12/8/2020,2/28/2026,Yes,IT trainer,Divorced,Employed,"Cantu, Perez and Garza",7851,12/26/2021,Public,3,Temporary Resident,Diaz-Rodriguez,11/11/2023,None
1.97102E+11,Ali Alshammari,Male,Kuwaiti,4/5/1992,Residency Visa,7/12/2023,6/5/2025,Yes,Sales executive,Single,Retired,,0,12/9/2014,Private,3,Permanent Resident,"Fleming, Vasquez and Farrell",5/29/2021,None
1.97706E+11,Salem Alshatti,Male,Kuwaiti,11/11/1969,Work Visa,11/10/2022,9/15/2024,Yes,Legal secretary,Widowed,Unemployed,,0,1/19/2022,Private,1,Visitor,Schultz Ltd,1/16/2022,Work Visa
1.98502E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,12/18/1980,Tourist Visa,11/13/2021,6/30/2027,Yes,"Therapist, art",Single,Employed,"Edwards, Villegas and Anderson",5844,10/21/2020,Public,4,Permanent Resident,"Jones, Smith and Shields",7/10/2020,Tourist Visa
1.98104E+11,Fahad Almubarak,Male,Kuwaiti,12/14/2003,Residency Visa,11/22/2022,6/10/2025,Yes,Osteopath,Married,Unemployed,,0,8/26/2023,Public,2,Temporary Resident,Bryant Inc,6/16/2023,Tourist Visa
1.9701E+11,Khadija Almansoori,Female,Non-Kuwaiti,2/23/1972,Tourist Visa,11/4/2022,8/23/2026,No,Private music teacher,Married,Unemployed,,0,4/23/2020,Private,4,Visitor,Macias-Cooper,12/6/2020,None
1.98008E+11,Hamad Alajmi,Male,Kuwaiti,10/16/1974,Student Visa,12/16/2022,5/10/2027,No,"Education officer, museum",Single,Unemployed,,0,3/23/2015,Public,1,Permanent Resident,Ingram PLC,8/26/2019,Tourist Visa
1.99602E+11,Aisha Alshammari,Female,Non-Kuwaiti,3/8/1967,Tourist Visa,2/21/2023,12/27/2025,Yes,Magazine journalist,Single,Unemployed,,0,6/13/2017,Private,5,Temporary Resident,"Delgado, Stewart and Oliver",3/7/2021,Student Visa
1.9881E+11,Amina Alhajeri,Female,Non-Kuwaiti,10/13/2000,Residency Visa,4/1/2021,9/18/2026,Yes,Chartered certified accountant,Widowed,Retired,,0,10/16/2021,Private,3,Visitor,"Orozco, Anderson and Kramer",5/26/2022,None
1.96805E+11,Amina Alhajeri,Female,Non-Kuwaiti,5/7/1985,Work Visa,8/28/2022,7/11/2025,Yes,Firefighter,Widowed,Self-Employed,,40858,8/16/2015,Public,3,Visitor,Jordan LLC,7/28/2022,Work Visa
2.00109E+11,Jana Alfailakawi,Female,Non-Kuwaiti,11/2/1990,Tourist Visa,11/20/2022,12/3/2026,Yes,Medical secretary,Widowed,Unemployed,,0,7/1/2023,Public,1,Temporary Resident,Stewart-Cabrera,3/17/2021,Tourist Visa
1.99606E+11,Munira Almutawa,Female,Non-Kuwaiti,5/10/1984,Residency Visa,9/18/2020,8/13/2025,Yes,Medical illustrator,Divorced,Unemployed,,0,2/20/2023,Public,5,Permanent Resident,Williams-Taylor,9/25/2023,None
1.98308E+11,Fahad Almubarak,Male,Non-Kuwaiti,9/1/1962,Tourist Visa,3/1/2022,8/23/2026,No,"Engineer, communications",Married,Retired,,0,5/29/2023,Private,1,Temporary Resident,"Fernandez, Moore and Wang",2/20/2021,Work Visa
1.96903E+11,Hussein Alkhateeb,Male,Kuwaiti,8/24/1998,Student Visa,11/30/2022,8/1/2026,No,Arboriculturist,Married,Retired,,0,5/20/2015,Public,2,Temporary Resident,"Kim, Suarez and Howard",2/24/2022,Work Visa
1.97703E+11,Ahmad Almutairi,Male,Kuwaiti,12/12/1970,Student Visa,5/1/2022,8/13/2025,No,"Journalist, newspaper",Single,Self-Employed,,37826,10/9/2022,Private,4,Visitor,Martinez Ltd,3/11/2024,Tourist Visa
1.97006E+11,Aisha Alshammari,Female,Non-Kuwaiti,1/3/2000,Tourist Visa,5/25/2022,1/8/2025,No,"Scientist, biomedical",Widowed,Unemployed,,0,3/9/2022,Public,5,Temporary Resident,"Summers, Harris and Peterson",8/19/2022,Residency Visa
1.97404E+11,Aisha Alshammari,Female,Non-Kuwaiti,11/10/1959,Residency Visa,4/16/2021,2/14/2025,Yes,Chief Marketing Officer,Widowed,Retired,,0,1/4/2019,Public,5,Permanent Resident,Scott-Powell,10/8/2023,Work Visa
1.99211E+11,Sara Alrashidi,Female,Kuwaiti,9/17/1977,Tourist Visa,7/5/2023,3/11/2025,No,Minerals surveyor,Divorced,Employed,Lucero LLC,41567,3/19/2017,Private,4,Permanent Resident,Brown-Johnson,12/16/2023,Work Visa
1.99106E+11,Hussein Alkhateeb,Male,Non-Kuwaiti,4/1/1965,Tourist Visa,5/15/2023,9/16/2025,Yes,Food technologist,Widowed,Unemployed,,0,10/26/2014,Private,3,Visitor,Bradshaw-Dominguez,2/9/2024,Tourist Visa
1.99008E+11,Khadija Almansoori,Female,Kuwaiti,10/16/1961,Residency Visa,11/16/2021,11/26/2025,Yes,Tax adviser,Single,Self-Employed,,28176,11/25/2015,Private,4,Temporary Resident,Burns PLC,5/25/2022,Work Visa
1.99407E+11,Hamad Alajmi,Male,Non-Kuwaiti,9/15/1987,Student Visa,11/20/2020,2/6/2025,Yes,Aeronautical engineer,Divorced,Self-Employed,,40566,7/21/2016,Public,2,Permanent Resident,"Alvarez, West and Andrews",4/8/2023,None
1.97402E+11,Mubarak Albloushi,Male,Kuwaiti,11/10/1960,Tourist Visa,12/15/2021,9/25/2024,No,Chartered accountant,Divorced,Retired,,0,12/28/2015,Public,0,Temporary Resident,Smith and Sons,12/22/2019,Residency Visa
